booking_id,guest_name_norm,email,country,cibo_preferito,prima_visita,check_in,check_out,nights,channel,currency,room_rate,room_rate_eur,cancelled,net_revenue_eur,high_season,post_promo,date_corretta,nome_ambiguo
BK03280,anna bianchi,anna.bianchi605@gmail.com,Netherlands,pesce,2026-07-02,2026-07-02,2026-07-06,4,direct,EUR,405.04,405.04,False,1620.16,True,True,False,False
BK03281,alessandro conti,alessandro.conti368@outlook.com,Switzerland,pesce,2026-07-02,2026-07-02,2026-07-05,3,direct,EUR,437.73,437.73,False,1313.19,True,True,False,False
BK03282,nakamura olivia,olivia.nakamura74@yahoo.com,UAE,italiana,2026-07-02,2026-07-02,2026-07-05,3,OTA,EUR,401.56,401.56,False,1204.68,True,True,False,False
BK03283,girard olga,olga.girard192@gmail.com,UAE,senza glutine,2026-07-02,2026-07-02,2026-07-08,6,direct,EUR,360.55,360.55,False,2163.3,True,True,False,False
BK03284,camille lefevre,camille.lefevre900@yahoo.com,UK,pesce,2026-07-02,2026-07-02,2026-07-06,4,direct,EUR,397.46,397.46,False,1589.84,True,True,False,False
BK03285,fatima hassan,fatima.hassan66@outlook.com,Japan,kosher,2026-07-02,2026-07-02,2026-07-04,2,OTA,EUR,458.14,458.14,False,916.28,True,True,False,False
BK03286,diego nilsson,diego.nilsson890@icloud.com,UAE,internazionale,2024-12-11,2026-07-02,2026-07-07,5,OTA,EUR,517.78,517.78,False,2588.9,True,True,False,True
BK03287,amelia bianchi,amelia.bianchi452@icloud.com,USA,italiana,2026-07-02,2026-07-02,2026-07-06,4,direct,EUR,462.75,462.75,False,1851.0,True,True,False,False
BK03288,ahmed lopez,ahmed.lopez111@gmail.com,Netherlands,vegana,2026-07-02,2026-07-02,2026-07-07,5,direct,EUR,410.93,410.93,False,2054.65,True,True,False,False
BK03289,conti federica,federica.conti570@gmail.com,France,vegetariana,2025-08-27,2026-07-03,2026-07-06,3,direct,EUR,445.3,445.3,False,1335.9,True,True,False,True
BK03290,chiara kumar,chiara.kumar588@outlook.com,Germany,internazionale,2026-07-03,2026-07-03,2026-07-07,4,direct,EUR,353.6,353.6,False,1414.4,True,True,False,False
BK03291,erik kowalski,erik.kowalski968@icloud.com,Japan,italiana,2026-07-03,2026-07-03,2026-07-08,5,direct,USD,464.56,427.4,False,2137.0,True,True,False,False
BK03292,ananya ferreira,ananya.ferreira413@gmail.com,Spain,internazionale,2025-04-16,2026-07-03,2026-07-07,4,direct,EUR,389.57,389.57,False,1558.28,True,True,False,True
BK03293,leroy omar,omar.leroy787@icloud.com,Netherlands,internazionale,2026-07-03,2026-07-03,2026-07-07,4,direct,EUR,352.83,352.83,False,1411.32,True,True,False,False
BK03294,andersen valentina,valentina.andersen186@yahoo.com,UAE,internazionale,2025-09-10,2026-07-03,2026-07-05,2,direct,USD,476.71,438.57,False,877.14,True,True,False,False
BK03295,bruno james,james.bruno60@gmail.com,USA,pesce,2026-07-03,2026-07-03,2026-07-06,3,direct,EUR,392.81,392.81,False,1178.43,True,True,False,False
BK03296,fernandez francesco,francesco.fernandez234@yahoo.com,Japan,halal,2026-07-03,2026-07-03,2026-07-04,1,direct,EUR,400.15,400.15,False,400.15,True,True,False,False
BK03297,john leroy,john.leroy51@gmail.com,UK,internazionale,2026-07-03,2026-07-03,2026-07-07,4,OTA,USD,412.11,379.14,False,1516.56,True,True,False,False
BK03298,luca moreau,luca.moreau975@gmail.com,Germany,vegana,2026-07-04,2026-07-04,2026-07-07,3,direct,USD,414.06,380.94,False,1142.82,True,True,True,False
BK03299,ekaterina sharma,ekaterina.sharma403@yahoo.com,Italy,halal,2026-07-04,2026-07-04,2026-07-08,4,OTA,USD,483.66,444.97,False,1779.88,True,True,False,False
BK03300,kowalski pierre,pierre.kowalski13@icloud.com,Netherlands,senza glutine,2026-07-04,2026-07-04,2026-07-07,3,OTA,EUR,471.16,471.16,False,1413.48,True,True,False,False
BK03301,francesco greco,francesco.greco620@icloud.com,France,pesce,2026-07-04,2026-07-04,2026-07-06,2,OTA,EUR,486.08,486.08,False,972.16,True,True,False,False
BK03302,bianchi layla,layla.bianchi767@outlook.com,Netherlands,italiana,2025-01-28,2026-07-04,2026-07-05,1,direct,EUR,419.74,419.74,False,419.74,True,True,False,False
BK03303,federica greco,federica.greco110@gmail.com,Switzerland,italiana,2026-07-05,2026-07-05,2026-07-09,4,direct,EUR,379.34,379.34,False,1517.36,True,True,False,False
BK03304,ibrahim lucia,lucia.ibrahim109@gmail.com,Switzerland,halal,2026-07-05,2026-07-05,2026-07-08,3,OTA,EUR,431.69,431.69,False,1295.07,True,True,True,False
BK03305,dmitri klein,dmitri.klein71@icloud.com,Spain,italiana,2026-07-05,2026-07-05,2026-07-08,3,direct,EUR,427.45,427.45,False,1282.35,True,True,False,False
BK03306,kaczmarek klaus,klaus.kaczmarek419@gmail.com,USA,senza glutine,2025-03-12,2026-07-05,2026-07-08,3,OTA,EUR,409.48,409.48,False,1228.44,True,True,False,True
BK03307,conti william,william.conti55@outlook.com,Japan,italiana,2026-07-05,2026-07-05,2026-07-08,3,direct,USD,420.37,386.74,False,1160.22,True,True,False,False
BK03308,ingrid silva,ingrid.silva428@outlook.com,Japan,senza glutine,2026-07-05,2026-07-05,2026-07-10,5,direct,USD,416.24,382.94,False,1914.7,True,True,False,False
BK03309,ricci sophie,sophie.ricci471@outlook.com,UAE,vegana,2025-09-10,2026-07-05,2026-07-06,1,direct,EUR,390.88,390.88,False,390.88,True,True,False,False
BK03310,carlos dubois,carlos.dubois993@outlook.com,UAE,pesce,2024-12-05,2026-07-06,2026-07-12,6,OTA,EUR,339.76,339.76,False,2038.56,True,True,False,False
BK03311,fatima moreau,fatima.moreau516@icloud.com,Japan,vegetariana,2026-07-06,2026-07-06,2026-07-10,4,OTA,EUR,445.01,445.01,False,1780.04,True,True,False,False
BK03312,ferreira olivia,olivia.ferreira998@outlook.com,UAE,kosher,2026-07-06,2026-07-06,2026-07-11,5,OTA,USD,375.5,345.46,False,1727.3,True,True,False,False
BK03313,emma popov,emma.popov156@icloud.com,Germany,italiana,2025-07-07,2026-07-06,2026-07-10,4,direct,EUR,445.06,445.06,False,1780.24,True,True,False,True
BK03314,aiko andersen,aiko.andersen698@icloud.com,Japan,kosher,2024-12-12,2026-07-06,2026-07-10,4,direct,EUR,426.65,426.65,False,1706.6,True,True,False,False
BK03315,garcia john,john.garcia157@yahoo.com,Italy,vegetariana,2026-07-06,2026-07-06,2026-07-08,2,OTA,EUR,433.3,433.3,False,866.6,True,True,False,False
BK03316,jean popov,jean.popov950@icloud.com,Germany,vegetariana,2026-07-06,2026-07-06,2026-07-08,2,OTA,EUR,477.37,477.37,False,954.74,True,True,False,False
BK03317,lefevre matteo,matteo.lefevre690@outlook.com,Germany,vegana,2026-04-25,2026-07-06,2026-07-11,5,OTA,EUR,432.59,432.59,False,2162.95,True,True,False,True
BK03318,conti giorgia,giorgia.conti206@gmail.com,UK,senza glutine,2026-07-06,2026-07-06,2026-07-10,4,OTA,EUR,487.81,487.81,False,1951.24,True,True,False,False
BK03319,singh sophie,sophie.singh73@gmail.com,Switzerland,vegana,2026-07-06,2026-07-06,2026-07-09,3,direct,EUR,413.7,413.7,False,1241.1,True,True,False,False
BK03320,ekaterina ferrari,ekaterina.ferrari855@icloud.com,UAE,vegetariana,2026-07-06,2026-07-06,2026-07-09,3,OTA,EUR,431.66,431.66,False,1294.98,True,True,False,False
BK03321,kumar luca,luca.kumar293@yahoo.com,Japan,halal,2026-07-07,2026-07-07,2026-07-10,3,OTA,EUR,432.99,432.99,False,1298.97,True,True,False,False
BK03322,marco meyer,marco.meyer870@gmail.com,Japan,vegetariana,2026-07-07,2026-07-07,2026-07-13,6,OTA,EUR,415.33,415.33,False,2491.98,True,True,False,False
BK03323,bianchi sophie,sophie.bianchi188@gmail.com,France,vegetariana,2026-07-07,2026-07-07,2026-07-14,7,OTA,USD,405.72,373.26,False,2612.82,True,True,False,False
BK03324,carlos tanaka,carlos.tanaka90@icloud.com,UAE,vegana,2026-07-07,2026-07-07,2026-07-08,1,direct,EUR,330.86,330.86,False,330.86,True,True,False,False
BK03325,giulia moreau,giulia.moreau276@gmail.com,Japan,vegana,2026-07-07,2026-07-07,2026-07-09,2,direct,EUR,355.06,355.06,False,710.12,True,True,False,False
BK03326,dmitri rossi,dmitri.rossi808@gmail.com,Italy,halal,2026-07-07,2026-07-07,2026-07-10,3,OTA,EUR,470.95,470.95,False,1412.85,True,True,False,False
BK03327,ingrid schmidt,ingrid.schmidt231@gmail.com,UK,senza glutine,2026-07-07,2026-07-07,2026-07-11,4,OTA,EUR,466.31,466.31,True,0.0,True,True,False,False
BK03328,emma garcia,emma.garcia339@yahoo.com,Spain,internazionale,2026-07-08,2026-07-08,2026-07-12,4,OTA,EUR,449.91,449.91,False,1799.64,True,True,False,False
BK03329,sara silva,sara.silva814@gmail.com,UAE,senza glutine,2026-07-08,2026-07-08,2026-07-12,4,direct,EUR,348.88,348.88,False,1395.52,True,True,False,False
BK03330,charlotte watanabe,charlotte.watanabe956@outlook.com,Germany,internazionale,2024-12-06,2026-07-08,2026-07-09,1,direct,EUR,444.89,444.89,False,444.89,True,True,False,False
BK03331,marie moreau,marie.moreau228@yahoo.com,Germany,pesce,2026-07-08,2026-07-08,2026-07-11,3,direct,EUR,401.54,401.54,False,1204.62,True,True,True,False
BK03332,ferrari james,james.ferrari322@yahoo.com,Switzerland,internazionale,2025-05-13,2026-07-08,2026-07-11,3,OTA,EUR,354.96,354.96,False,1064.88,True,True,False,False
BK03333,priya wagner,priya.wagner281@yahoo.com,Italy,italiana,2026-07-08,2026-07-08,2026-07-12,4,direct,EUR,396.71,396.71,False,1586.84,True,True,False,False
BK03334,dmitri sokolov,dmitri.sokolov830@yahoo.com,Japan,pesce,2026-01-21,2026-07-08,2026-07-14,6,direct,EUR,432.58,432.58,False,2595.48,True,True,False,False
BK03335,kenji singh,kenji.singh180@outlook.com,UAE,halal,2026-04-29,2026-07-08,2026-07-11,3,direct,EUR,448.56,448.56,False,1345.68,True,True,False,False
BK03336,chiara weber,chiara.weber891@yahoo.com,Spain,vegana,2026-07-08,2026-07-08,2026-07-12,4,OTA,EUR,385.29,385.29,False,1541.16,True,True,False,False
BK03337,nikolai tanaka,nikolai.tanaka227@yahoo.com,Germany,pesce,2026-07-08,2026-07-08,2026-07-10,2,OTA,USD,433.15,398.5,False,797.0,True,True,False,False
BK03338,francesco lopez,francesco.lopez991@gmail.com,France,pesce,2026-07-08,2026-07-08,2026-07-10,2,OTA,USD,499.04,459.12,False,918.24,True,True,False,False
BK03339,kim youssef,youssef.kim507@gmail.com,UK,italiana,2026-07-08,2026-07-08,2026-07-10,2,direct,EUR,516.63,516.63,False,1033.26,True,True,False,False
BK03340,giulia petrov,giulia.petrov980@icloud.com,Germany,pesce,2026-07-09,2026-07-09,2026-07-13,4,direct,EUR,417.37,417.37,False,1669.48,True,True,False,False
BK03341,meyer thomas,thomas.meyer937@icloud.com,Switzerland,pesce,2025-06-12,2026-07-09,2026-07-11,2,direct,EUR,422.64,422.64,True,0.0,True,True,False,True
BK03342,kaczmarek olivia,olivia.kaczmarek333@yahoo.com,Switzerland,pesce,2026-07-09,2026-07-09,2026-07-13,4,direct,EUR,399.01,399.01,False,1596.04,True,True,False,False
BK03343,bernard david,david.bernard419@yahoo.com,Switzerland,senza glutine,2026-07-09,2026-07-09,2026-07-15,6,direct,EUR,468.56,468.56,False,2811.36,True,True,False,False
BK03344,amelia leroy,amelia.leroy822@outlook.com,UK,pesce,2025-10-09,2026-07-09,2026-07-13,4,OTA,EUR,385.79,385.79,False,1543.16,True,True,False,False
BK03345,dmitri leroy,dmitri.leroy881@yahoo.com,France,senza glutine,2024-12-15,2026-07-09,2026-07-12,3,OTA,EUR,404.87,404.87,False,1214.61,True,True,False,False
BK03346,girard patricia,patricia.girard525@gmail.com,Spain,italiana,2026-07-10,2026-07-10,2026-07-15,5,OTA,USD,428.99,394.67,True,0.0,True,True,False,False
BK03347,marie romano,marie.romano357@outlook.com,France,italiana,2026-07-10,2026-07-10,2026-07-13,3,OTA,USD,433.8,399.1,False,1197.3,True,True,False,False
BK03348,esposito jean,jean.esposito44@yahoo.com,France,vegana,2025-12-27,2026-07-10,2026-07-13,3,OTA,EUR,423.95,423.95,False,1271.85,True,True,False,False
BK03349,giulia nakamura,giulia.nakamura213@yahoo.com,France,vegana,2026-07-10,2026-07-10,2026-07-14,4,direct,EUR,397.59,397.59,False,1590.36,True,True,False,False
BK03350,emma ricci,emma.ricci552@outlook.com,Japan,senza glutine,2026-05-23,2026-07-10,2026-07-11,1,direct,EUR,396.95,396.95,False,396.95,True,True,False,False
BK03351,kowalski olivia,olivia.kowalski266@yahoo.com,Spain,kosher,2026-07-10,2026-07-10,2026-07-16,6,OTA,EUR,464.1,464.1,False,2784.6,True,True,False,False
BK03352,emma fernandez,emma.fernandez161@yahoo.com,Japan,internazionale,2024-09-23,2026-07-10,2026-07-13,3,direct,EUR,346.04,346.04,True,0.0,True,True,False,True
BK03353,bruno maria,maria.bruno299@yahoo.com,Spain,pesce,2026-07-11,2026-07-11,2026-07-13,2,direct,EUR,433.92,433.92,False,867.84,True,True,False,False
BK03354,aiko colombo,aiko.colombo883@yahoo.com,UK,internazionale,2026-07-11,2026-07-11,2026-07-13,2,OTA,EUR,412.68,412.68,False,825.36,True,True,False,False
BK03355,alessandro klein,alessandro.klein729@gmail.com,UK,internazionale,2026-07-11,2026-07-11,2026-07-13,2,OTA,EUR,442.36,442.36,False,884.72,True,True,False,False
BK03356,layla singh,layla.singh727@gmail.com,USA,vegana,2026-07-11,2026-07-11,2026-07-15,4,OTA,USD,485.93,447.06,False,1788.24,True,True,False,False
BK03357,ricci thomas,thomas.ricci643@outlook.com,Germany,vegana,2026-07-11,2026-07-11,2026-07-12,1,OTA,EUR,476.48,476.48,True,0.0,True,True,False,False
BK03358,arjun lefevre,arjun.lefevre178@gmail.com,UAE,senza glutine,2026-07-11,2026-07-11,2026-07-13,2,direct,EUR,345.88,345.88,False,691.76,True,True,False,False
BK03359,bernard ekaterina,ekaterina.bernard959@gmail.com,UAE,halal,2026-07-12,2026-07-12,2026-07-16,4,OTA,EUR,377.47,377.47,False,1509.88,True,True,False,False
BK03360,klaus rossi,klaus.rossi650@outlook.com,France,internazionale,2025-08-06,2026-07-12,2026-07-15,3,OTA,EUR,423.6,423.6,False,1270.8,True,True,False,True
BK03361,camille kumar,camille.kumar356@yahoo.com,Switzerland,vegana,2024-12-12,2026-07-12,2026-07-14,2,direct,EUR,409.87,409.87,False,819.74,True,True,False,False
BK03362,anna rossi,anna.rossi476@yahoo.com,France,italiana,2026-07-13,2026-07-13,2026-07-15,2,OTA,EUR,452.37,452.37,False,904.74,True,True,False,False
BK03363,alessandro nilsson,alessandro.nilsson805@yahoo.com,Italy,kosher,2026-07-13,2026-07-13,2026-07-16,3,direct,EUR,480.51,480.51,False,1441.53,True,True,False,False
BK03364,chiara singh,chiara.singh907@icloud.com,UK,pesce,2026-07-13,2026-07-13,2026-07-16,3,direct,USD,344.11,316.58,False,949.74,True,True,False,False
BK03365,ingrid watanabe,ingrid.watanabe334@icloud.com,Japan,halal,2026-07-13,2026-07-13,2026-07-18,5,direct,EUR,360.98,360.98,False,1804.9,True,True,False,True
BK03366,bruno simone,simone.bruno143@yahoo.com,USA,kosher,2026-07-13,2026-07-13,2026-07-16,3,OTA,EUR,455.55,455.55,False,1366.65,True,True,False,False
BK03367,leroy patricia,patricia.leroy644@gmail.com,USA,senza glutine,2025-09-07,2026-07-13,2026-07-17,4,OTA,EUR,429.41,429.41,False,1717.64,True,True,False,True
BK03368,francesco martinez,francesco.martinez881@gmail.com,UAE,pesce,2026-07-14,2026-07-14,2026-07-17,3,direct,EUR,379.28,379.28,False,1137.84,True,True,False,False
BK03369,david rossi,david.rossi364@icloud.com,Germany,senza glutine,2026-07-14,2026-07-14,2026-07-17,3,OTA,EUR,467.48,467.48,False,1402.44,True,True,False,False
BK03370,diego nowak,diego.nowak386@outlook.com,UAE,kosher,2026-07-14,2026-07-14,2026-07-17,3,direct,USD,363.96,334.84,False,1004.52,True,True,False,False
BK03371,fernandez nikolai,nikolai.fernandez617@gmail.com,UK,vegana,2026-07-14,2026-07-14,2026-07-19,5,OTA,EUR,370.24,370.24,False,1851.2,True,True,False,False
BK03372,ibrahim william,william.ibrahim422@icloud.com,USA,halal,2026-07-14,2026-07-14,2026-07-18,4,OTA,EUR,389.41,389.41,False,1557.64,True,True,False,False
BK03373,kaczmarek yuki,yuki.kaczmarek596@yahoo.com,France,kosher,2025-07-22,2026-07-14,2026-07-18,4,direct,EUR,438.95,438.95,False,1755.8,True,True,False,True
BK03374,ingrid ivanov,ingrid.ivanov178@outlook.com,France,vegana,2025-03-25,2026-07-15,2026-07-17,2,OTA,EUR,490.47,490.47,False,980.94,True,True,False,True
BK03375,fernandez klaus,klaus.fernandez322@icloud.com,Italy,halal,2025-12-31,2026-07-15,2026-07-19,4,OTA,EUR,499.02,499.02,False,1996.08,True,True,False,False
BK03376,ricci sara,sara.ricci88@outlook.com,UK,vegana,2026-07-15,2026-07-15,2026-07-18,3,direct,EUR,368.62,368.62,False,1105.86,True,True,False,False
BK03377,fischer hans,hans.fischer143@gmail.com,France,italiana,2025-09-30,2026-07-15,2026-07-19,4,direct,EUR,387.36,387.36,False,1549.44,True,True,False,True
BK03378,bernard pierre,pierre.bernard741@yahoo.com,Switzerland,halal,2026-07-15,2026-07-15,2026-07-22,7,OTA,EUR,392.29,392.29,False,2746.03,True,True,False,False
BK03379,charlotte johnson,charlotte.johnson322@yahoo.com,Spain,senza glutine,2026-07-15,2026-07-15,2026-07-20,5,direct,EUR,354.5,354.5,True,0.0,True,True,False,False
BK03380,bruno omar,omar.bruno788@gmail.com,UK,pesce,2026-07-15,2026-07-15,2026-07-18,3,direct,EUR,434.75,434.75,False,1304.25,True,True,False,True
BK03381,chiara sharma,chiara.sharma978@gmail.com,Switzerland,vegetariana,2025-12-27,2026-07-15,2026-07-19,4,OTA,EUR,458.02,458.02,False,1832.08,True,True,False,True
BK03382,nakamura patricia,patricia.nakamura585@yahoo.com,Italy,internazionale,2026-07-15,2026-07-15,2026-07-21,6,direct,EUR,430.88,430.88,False,2585.28,True,True,False,False
BK03383,maria nowak,maria.nowak864@gmail.com,Germany,senza glutine,2026-07-15,2026-07-15,2026-07-24,9,direct,USD,404.3,371.96,False,3347.64,True,True,False,False
BK03384,federica kumar,federica.kumar902@gmail.com,Germany,senza glutine,2026-07-15,2026-07-15,2026-07-21,6,OTA,USD,412.81,379.79,False,2278.74,True,True,False,False
BK03385,kobayashi laura,laura.kobayashi642@gmail.com,UAE,kosher,2026-07-15,2026-07-15,2026-07-23,8,direct,EUR,417.26,417.26,False,3338.08,True,True,False,False
BK03386,marino sophie,sophie.marino108@outlook.com,Netherlands,internazionale,2026-07-15,2026-07-15,2026-07-17,2,OTA,USD,435.13,400.32,False,800.64,True,True,False,False
BK03387,esposito john,john.esposito628@icloud.com,Netherlands,vegana,2026-07-16,2026-07-16,2026-07-19,3,OTA,EUR,477.07,477.07,False,1431.21,True,True,False,False
BK03388,chen marie,marie.chen199@gmail.com,Spain,halal,2025-08-18,2026-07-16,2026-07-20,4,direct,EUR,397.46,397.46,False,1589.84,True,True,False,False
BK03389,diego ivanov,diego.ivanov35@outlook.com,Germany,vegana,2025-08-25,2026-07-16,2026-07-21,5,direct,EUR,397.67,397.67,True,0.0,True,True,False,True
BK03390,fatima muller,fatima.muller293@gmail.com,Spain,internazionale,2026-07-16,2026-07-16,2026-07-19,3,direct,EUR,405.04,405.04,False,1215.12,True,True,False,False
BK03391,erik yamamoto,erik.yamamoto658@yahoo.com,Germany,internazionale,2026-07-16,2026-07-16,2026-07-19,3,OTA,EUR,418.18,418.18,True,0.0,True,True,False,False
BK03392,camille romano,camille.romano829@outlook.com,Spain,pesce,2026-07-16,2026-07-16,2026-07-19,3,direct,EUR,472.54,472.54,False,1417.62,True,True,False,False
BK03393,marco wagner,marco.wagner653@outlook.com,Japan,kosher,2026-07-17,2026-07-17,2026-07-27,10,OTA,EUR,404.46,404.46,False,4044.6,True,True,False,False
BK03394,arjun meyer,arjun.meyer675@gmail.com,Spain,italiana,2026-07-17,2026-07-17,2026-07-26,9,direct,USD,383.58,352.89,False,3176.01,True,True,False,False
BK03395,esposito luca,luca.esposito28@icloud.com,Switzerland,halal,2026-07-17,2026-07-17,2026-07-22,5,OTA,USD,428.68,394.39,False,1971.95,True,True,False,False
BK03396,camille leroy,camille.leroy638@gmail.com,Netherlands,italiana,2026-07-17,2026-07-17,2026-07-20,3,OTA,USD,528.88,486.57,False,1459.71,True,True,False,False
BK03397,bruno klaus,klaus.bruno945@yahoo.com,Italy,vegana,2026-07-17,2026-07-17,2026-07-21,4,direct,EUR,369.26,369.26,False,1477.04,True,True,False,False
BK03398,francesco wagner,francesco.wagner90@outlook.com,Spain,halal,2026-07-18,2026-07-18,2026-07-19,1,OTA,EUR,480.97,480.97,False,480.97,True,True,False,False
BK03399,greco patricia,patricia.greco566@yahoo.com,UAE,halal,2025-12-10,2026-07-18,2026-07-19,1,OTA,EUR,500.98,500.98,False,500.98,True,True,False,False
BK03400,dubois klaus,klaus.dubois130@gmail.com,Spain,internazionale,2026-07-18,2026-07-18,2026-07-21,3,OTA,EUR,401.29,401.29,True,0.0,True,True,False,False
BK03401,fernandez laura,laura.fernandez502@gmail.com,USA,halal,2026-07-18,2026-07-18,2026-07-24,6,direct,EUR,391.81,391.81,False,2350.86,True,True,False,False
BK03402,garcia giorgia,giorgia.garcia85@yahoo.com,UAE,vegetariana,2026-07-18,2026-07-18,2026-07-20,2,OTA,USD,415.97,382.69,False,765.38,True,True,False,False
BK03403,ahmed klein,ahmed.klein702@gmail.com,Japan,pesce,2026-07-18,2026-07-18,2026-07-21,3,direct,USD,388.93,357.82,True,0.0,True,True,False,False
BK03404,colombo diego,diego.colombo82@gmail.com,UK,kosher,2026-07-18,2026-07-18,2026-07-21,3,OTA,USD,338.78,311.68,False,935.04,True,True,False,False
BK03405,girard maria,maria.girard963@icloud.com,Italy,vegana,2026-07-19,2026-07-19,2026-07-22,3,OTA,EUR,422.61,422.61,False,1267.83,True,True,False,False
